,market_place,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment_books,review_month,review_day,review_year
70,"""US""","""21999703""","""R80QKVVBQCEPW""","""0992551501""","""755773599""","""""Against Their Odds""""","""Books""",1,1,1,0 	(N),0 	(N),"""Determination""","""As someone who knows Jaynie's journey, 'Against Their Odds' demonstrates how the right environment and determination can be a greater healer than some areas of medicine are currently capable. Jeff Edgecombe""",2015-08-31,positive,August,Monday,2015
71,"""US""","""28610595""","""RIZFZ2R3Y1ODK""","""0761149120""","""311714977""","""Brain Quest Workbook: Kindergarten""","""Books""",1,0,1,0 	(N),1 	(Y),"""Five Stars""","""This is good for my 4 year old, but not challenging enough.""",2015-08-31,positive,August,Monday,2015
72,"""US""","""50535170""","""R3L4F7K14HYS16""","""1462114113""","""819386723""","""Daily Tortilla: Authentic Mexican Recipes""","""Books""",1,0,0,0 	(N),0 	(N),"""Authentic Mexican Food that will bring the family to the table.""","""Authentic Mexican recipes with easy directions, food preparations, and wonderful food that will bring the family to the table. I love how the chef has cross referenced recipes throughout the book, gave serving suggestions, and specified how to use alternate ingredients to vary the kick. A picture is worth a thousand words and you know how the recipe is supposed to look when it is done. Well done Ricardo, you knocked it out of the ball park with this one.""",2015-08-31,positive,August,Monday,2015
73,"""US""","""30329622""","""RMAXUR6KX8PZ5""","""1502395223""","""144360235""","""Beginning Android Development: Create Your Own Android Apps Today""","""Books""",0,0,0,0 	(N),1 	(Y),"""Three Stars""","""Some really strange editorial issues in the first few pages make you wonder if the publisher read it.""",2015-08-31,negaitve,August,Monday,2015
74,"""US""","""41275350""","""R2T4SJM0EYKQPM""","""1463739311""","""957485016""","""Swarm Traps and Bait Hives: The easy way to get bees for free.""","""Books""",1,0,0,0 	(N),1 	(Y),"""he has some great info on beekeeping""","""If you have seen his videos on YouTube or have been to his web page . Learningbeekeeping.com , he has some great info on beekeeping. this book is a valuable tool in your beekeeping library . I would recommend it to new and experienced beekeepers who want to want to get FREE bee's !!!!""",2015-08-31,positive,August,Monday,2015
75,"""US""","""15257619""","""R3566A4TGAUQ0E""","""0767908724""","""210498137""","""The Highly Sensitive Child: Helping Our Children Thrive When The World Overwhelms Them""","""Books""",1,0,2,0 	(N),1 	(Y),"""Five Stars""","""good read""",2015-08-31,positive,August,Monday,2015
76,"""US""","""130367""","""R1OFABGWPSCIRN""","""1465047212""","""498192951""","""5 Seconds of Summer Poster Collection""","""Books""",1,1,1,0 	(N),1 	(Y),"""I LOVE THEM❤❤""","""They were so cute and I have then covering my walls, I LOVE THEM❤❤""",2015-08-31,positive,August,Monday,2015
77,"""US""","""6415497""","""R2Z0A0P9M0ZWP4""","""1515375609""","""2126413""","""Living Life: Nuggets for Daily Christian Living (Volume 1)""","""Books""",1,0,0,0 	(N),0 	(N),"""blessed""","""It has blessed me""",2015-08-31,positive,August,Monday,2015
78,"""US""","""41137196""","""R2DIC1CCIYQWYG""","""1584690623""","""2603898""","""Over in the Ocean: In a Coral Reef""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""I was pleased with the product.""",2015-08-31,positive,August,Monday,2015
79,"""US""","""2784618""","""R3SZJ6KP41EZ2V""","""014017737X""","""779170984""","""The Pearl""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Arrived before estimated delivery date, just as advertised.""",2015-08-31,positive,August,Monday,2015
80,"""US""","""41137196""","""R3REF1TKBP5NR5""","""1557998167""","""202138506""","""Daily Word Problems, Grade 4""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""I was pleased with the product.""",2015-08-31,positive,August,Monday,2015
81,"""US""","""29957307""","""R1X16L5GEK5XG7""","""1943279926""","""268138047""","""A Long Road Home""","""Books""",1,1,1,0 	(N),0 	(N),"""... a thought-provoking debut novel from an artist who created beautifully flawed, believable characters""","""A Long Road Home is a thought-provoking debut novel from an artist who created beautifully flawed, believable characters.""",2015-08-31,positive,August,Monday,2015
82,"""US""","""41137196""","""R3M51HANH1A2UN""","""1608236358""","""498571367""","""Daily Reading Comprehension, Grade 4""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""I was pleased with the product.""",2015-08-31,positive,August,Monday,2015
83,"""US""","""12708284""","""R1N8B6IJ1F1W09""","""1451194374""","""757998783""","""Clinical Anesthesia Fundamentals: Print + Ebook with Multimedia""","""Books""",1,5,5,0 	(N),0 	(N),"""Excellent lecture videos!""","""Many folks commented on the TEXT of the book. As a medical student, I concur with the other reviews that this is an excellent introductory resource to obtain foundation for your clinical education.<br /><br />This review will instead focus on the lecture videos, which supplement each and every chapter, and can be easily overlooked - and let me tell you, they are great! As someone with experience in designing and producing interactive educational multimedia, here are my takes on the videos:<br /><br />- There is a video lecture that supplements each chapter. They are very nice summaries and place emphasis on the important points in the text while supplementing with interesting points to enhance memorization<br />- There are multiple choice questions immbedded between sections of each lecture, which are great reminders and pointers of key learning points and forced you to think again. Each question comes with a full explanation of choices and main concept.<br />- The videos are short and sweet<br />- They have very similar content to the text, but uses different sensory modalities (i.e. graphs, animations, images, audio) that enhance memorization; for example, for the introductory lecture on the history of anesthesia, the pictures of different historic figures and instruments really helped me link names to events.<br />- As someone with experience in designing and producing educational multimedia projects, I understand how hard it is to have high quality (and actually very useful) digital contents made available to supplement the text. There are inherent restrictions on the different technical parameters allowed by such web contents, such as the definitions and smoothness of the videos. With that in mind, the qualities of the lecture videos are pretty great. The other thing is, while you can switch the slides and lecturer windows, it might be helpful to have an option to change the sizes of different windows (I personally think the lecturer's window is too small).<br/>- I could recommend several good ways to utilize the lecture videos. 1. you can watch the videos after reading the text 2. you can watch the video first, and then you can pause and refer back to the text for clarification if needed - the videos cover the main points. 3. read the text of every chapter, then when reviewing the concepts at the end of your study, use the lecture videos.<br /><br />In summary, great videos! And if you bought this book or planning on getting this book (yes you will like it if you are a medical student learning anesthesia or a resident looking to lay down good foundational knowledge), make sure you USE these wonderful interactive digital contents!""",2015-08-31,positive,August,Monday,2015
84,"""US""","""27538086""","""R2QJ8B10JAZK0G""","""0894020218""","""228122993""","""USAAF Medium Bomber Units ETO and MTO, 1942-45""","""Books""",1,0,0,0 	(N),1 	(Y),"""Wonderful american bombers""","""It is the last book of my collection of the the AIRCAM/ AIRWAR serie ! now, I have the 24 items. This book of 48 pages is full of pictures and beautitful drawings and Thanks a lot to Amazon and its dealers ! Kind regard.""",2015-08-31,positive,August,Monday,2015
85,"""US""","""1088155""","""R2S1L3E4QI9XW8""","""1878087355""","""851100313""","""Build Your Own Metal Working Shop From Scrap (Complete 7 Book Series)""","""Books""",1,0,0,0 	(N),1 	(Y),"""Highly recommend.""","""Is getting me off to a good start.""",2015-08-31,positive,August,Monday,2015
86,"""US""","""1428558""","""R11HGM3D5YCTUJ""","""0991283201""","""419434626""","""Transformed""","""Books""",1,0,0,0 	(N),0 	(N),"""Five Stars""","""Very enjoyable read with unique story line and characters.""",2015-08-31,positive,August,Monday,2015
87,"""US""","""8959058""","""R2DN7XAKU0IUGN""","""1574219723""","""816645551""","""Creative Coloring Inspirations: Art Activity Pages to Relax and Enjoy!""","""Books""",1,0,0,0 	(N),1 	(Y),"""Perfect""","""This coloring book is beautiful. The pages are single page and perforated. I love it!""",2015-08-31,positive,August,Monday,2015
88,"""US""","""52961931""","""R75UBFX038TQF""","""1907056602""","""633107032""","""The Mind (Salmon Poetry)""","""Books""",1,1,1,0 	(N),0 	(N),"""One of the finest voices in poetry you might not have heard about yet.""","""If I were still working with John FitzGerald (in the interest of full disclosure, we worked together at Red Hen Press), I would nudge him and say of his book THE MIND, &#34;Skynet becomes self-aware at 2:14 a.m. Eastern time, August 29th.&#34; My sense of John is that he has been aware of himself for a long time, but not in a solipsistic or narcissistic way at all. He is a keen observer, a consumer of origins, fine distinctions, continua, grand schemes, and minute details. He likely began observing and contemplating information from the moment he experienced the glare of light in the delivery room, and he has never stopped. Interestingly, while THE MIND is about the remarkable way John thinks, it speaks to the larger questions of how we all think, how we came to be sapient in the first place, and how we develop as thinking souls in space and time. Keeping the language of his prose-like tercets basic, unadorned, and free-flowing, he accomplishes poetry of significance and elemental beauty. Left brain contemplation of structure and systems aligns itself with right brain wonder and whimsy, but neither hemisphere dominates in the work, so the reader can only expect the unexpected. And the rewards are great: poems of curiosity, orientation with the universe, sorrow, finding center, and surprising hilarity. (Only John can make the idea of rocks funny.) If I were teaching from John's book, I would encourage poetry students to examine his masterful skill with personification. I would encourage philosophy students to wrestle with his experiences of phenomena. I would ask psychology and neuro-biology candidates to experience the brain from inside-out. I would ask physics students to explore how we process space and time in an era when such concepts are continually challenged and updated. I would ask divinity students to consider creation from the point of view of the created. THE MIND weighs so many approaches to thinking and being that you won't devour it in one or two sittings. Read it as you would the Book of Genesis, or Hawking, or an introduction to meditation. You will not think the same way ever again after reading it.""",2015-08-31,positive,August,Monday,2015
89,"""US""","""38526522""","""RO1LRF7WXOVDE""","""080240992X""","""552532557""","""Helping Without Hurting in Short-Term Missions: Participant's Guide""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""A must read for all those planning short term missions!""",2015-08-31,positive,August,Monday,2015
90,"""US""","""17860812""","""R1B7LBKKU7CH9R""","""146542900X""","""290649147""","""My First ABC (My First Books)""","""Books""",1,0,0,0 	(N),1 	(Y),"""Excellent to learn""","""Kids love it""",2015-08-31,positive,August,Monday,2015
91,"""US""","""51975512""","""R2ZMUSEX9EPG9F""","""1426767501""","""596791336""","""Writing in the Margins: Connecting with God on the Pages of Your Bible""","""Books""",1,2,2,0 	(N),1 	(Y),"""Five Stars""","""Love this book. Certainly helps with journaling in my Bible!""",2015-08-31,positive,August,Monday,2015
92,"""US""","""2685332""","""R1E5K8TIEVFH69""","""1849055750""","""271955094""","""The Growing Up Book for Boys: What Boys on the Autism Spectrum Need to Know!""","""Books""",1,2,2,0 	(N),0 	(N),"""Definitely a book that growing up boys will enjoy, love and keep at heart!""","""Thanks so much for this opportunity to read a book that focuses on boys with special needs like Autism. I actually got this book in the hopes to understand my friend's son who's got autism spectrum, and also to help my friend on how to cope with her son, Brent. Together, we read the book to him, and thoroughly explained the stuffs he needs to do with his body while growing up. I like that the book also contains important information and advice for parents and guardians in order to properly provide for the physical and emotional well-being of the kids. He's learning a lot, thanks to the valuable pieces of information as well as the illustrations in the book. Definitely a book that growing up boys will enjoy, love and keep at heart!""",2015-08-31,positive,August,Monday,2015
93,"""US""","""16864175""","""R1H8C0KN57Z0P5""","""0762741201""","""6127673""","""Best Easy Day Hikes Olympic National Park, 2nd (Best Easy Day Hikes Series)""","""Books""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""great info source, if you are going to the olympic peninsula you need to get this book.""",2015-08-31,positive,August,Monday,2015
94,"""US""","""15514316""","""R2CLWEFVVP0JV3""","""0758287356""","""371905209""","""Death Comes to London (A Kurland St. Mary Mystery)""","""Books""",0,0,0,0 	(N),0 	(N),"""I was looking forward to the second book in the ...""","""I was looking forward to the second book in the series. I am almost half way through; and I am finding that most of the book is a repeat of Death Comes to the Village. If you haven't read Death Comes to the Village, this wouldn't be an issue; however, I just finished reading it, so am wanting to skip ahead to find something new.""",2015-08-31,negaitve,August,Monday,2015
95,"""US""","""9373014""","""RVAXL2PDUOYF3""","""1781716498""","""307416668""","""Fairytales Gone Wrong: Give Us a Smile Cinderella: A Story About Personal Hygiene""","""Books""",1,0,0,0 	(N),1 	(Y),"""We always talk about hygiene here and this really made ...""","""We always talk about hygiene here and this really made them think about teeth care as part of hygiene. We also gave everyone a tooth paste and tooth brush kit after reading the story.""",2015-08-31,positive,August,Monday,2015
96,"""US""","""31654227""","""R2U47B96XHOLYN""","""0062091158""","""178935212""","""King (Prophecy)""","""Books""",0,0,0,0 	(N),0 	(N),"""King (The Dragon King Chronicles, #3) by Ellen Oh""","""(Source: I received a digital copy of this book for free on a read-to-review basis. Thanks to HarperCollins and Edelweiss.)<br /><br />This was an okay end to the series, but I did lose interest in places.<br /><br />Kira continued to be strong in this story, although she did break down at one point. I understood her devastation over what happened though, and she proved that at heart she was both a fighter, and a human.<br /><br />The storyline in this was okay, and it wrapped things up nicely. I did lose focus at points though, and the romance didn’t really interest me. There was a bit of an unexpected twist in there that Kira didn’t take well.<br /><br />The ending was good, and Kira finally got what she wanted!<br />6 out of 10""",2015-08-31,negaitve,August,Monday,2015
97,"""US""","""12103883""","""R2N3K8FK4UI2IO""","""1509203141""","""803771611""","""Return to Me""","""Books""",1,3,3,0 	(N),0 	(N),"""and their hearts loved deeply while continuously breaking""","""You'll find yourself transported back to war-time forties...a time when people lived in limbo, when every moment could be the last, and their hearts loved deeply while continuously breaking. The characters are complex and believable, and the story sweeps you into their lives. Multiple plotlines, from multiple eras, intertwine around the theme of &#34;return.&#34; Sadie is forced to examine her beliefs as her world shakes over and over again, and the journey through hard times makes one wonder if love really is enough. In the end, the reader is left examining his / her own beliefs around that very question.""",2015-08-31,positive,August,Monday,2015
98,"""US""","""45587944""","""R34OETSC748FNA""","""0689120079""","""133206690""","""Fatal Voyage: The Sinking of the Uss Indianapolis""","""Books""",1,0,0,0 	(N),1 	(Y),"""Story that has been too long covered up. Shows ...""","""Story that has been too long covered up. Shows the true side of the top echelon of American service people and their utter regard for those who really do the work!""",2015-08-31,positive,August,Monday,2015
99,"""US""","""38753491""","""R3DP1CYB1M7V26""","""0990454665""","""865890307""","""The Gender of Inanimate Objects and Other Stories""","""Books""",1,1,1,0 	(N),1 	(Y),"""I loved this book""","""I loved this book!<br /><br />Maya is such an interesting character and Marello does an amazing job of bringing Sweetwater County and all of its complex inhabitants to life.<br /><br />I think &#34;In One Enormous Bed like Children&#34; is also amazing.""",2015-08-31,positive,August,Monday,2015
