,market_place,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment_pc
57,"""US""","""37018693""","""R2QEQK2UHCZSFZ""","""B01065S79E""","""268745989""","""Seagate Game Drive for Xbox SSD (STFT512400)""","""PC""",1,2,2,1 	(Y),0 	(N),"""Lacking instructions, but a great looking, functional add-on for any Xbox""","""I still recall the day I upgraded my 20GB Xbox 360 HD with a 100GB HD and thinking, &#34;There, now I'll never have to worry about storage again.&#34; Fast forward 4 years, lots of Rock Band DLC and the ability to store full games to the HD and I find myself at about 90% full. Enter the Seagate 2TB drive. Now I can have that feeling again of, &#34;There, now I'll never have to worry about storage again.&#34;<br /><br />This Seagate game drive seems to be a pretty typical 2TB hard drive, priced similar to other 2TB drives, but with officially licensed Xbox One or Xbox 360 compatibility and design. When you consider the basic Xbox One 500GB console is currently priced around $350 and the newer 1 TB model is about $400, you could get the 500GB model and one of these drives (currently $100) and spend about $450 and have a total of 2.5 TB of storage. Basically, an extra 1.5 TB for an extra $50, which isn't a bad deal. Of course, you have to consider your current usage and potential future storage needs.<br /><br />The main thing I think it lacks is a little more in the way of instructions for transferring data from the console to the drive. While it wasn't that difficult for me to figure out, it might be a little more challenging for a parent who is not as up to speed on how these work. Especially considering it is an officially licensed Xbox product, it was surprising there was little more than a short pamphlet describing the drive's features included. I wish it would have gone into more detail about how it handles in-game DLC licensing content vs game content. It was not the most user friendly in that regard. I finished transferring data and wasn't positive if I was going to be able to play with DLC once it was moved to the drive (I was). A little more clarity in what it would and would not transfer would have been helpful as well as explanation on what you need to do if you use it on an Xbox 360, then upgrade to the Xbox One. I plan to do this in a few weeks, so I mayupdate the review if I hit any other snags in that process.""",2015-08-31,positive
58,"""US""","""44244534""","""R35DVC7RZ8BLA0""","""B00B6KXKKA""","""584211335""","""HP Envy Sleekbook 6-1010US 6-1014NR 6-1017CL 6Z-1000 Laptop AC Adapter Charger Power Cord""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Works""",2015-08-31,positive
59,"""US""","""20961846""","""R1F854X0L51448""","""B00ZWUEN10""","""684076400""","""Botetrade Children School Backpack Bags for Primary Girls Students PU Leather Bow""","""PC""",1,0,0,0 	(N),1 	(Y),"""Good deal""","""Very happy and totally satisfied with this purchase. A good quality and a perfect size !""",2015-08-31,positive
60,"""US""","""6241527""","""R3VJD0CKJ1OI4F""","""B003HHK58U""","""188909702""","""StarTech.com USB Y Cable for External Hard Drive""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Works!""",2015-08-31,positive
61,"""US""","""45003190""","""R1II85ETIHO6VK""","""B001MNTVNQ""","""178273423""","""Original Microsoft Xbox 360 Power Supply AC Adapter 203W""","""PC""",0,1,1,0 	(N),1 	(Y),"""One Star""","""Not the Xbox 360 power supply""",2015-08-31,negaitve
62,"""US""","""2359062""","""R3LY922RKQEH72""","""B008QS7Z2Y""","""59900595""","""Logitech Classic K100 Keyboard. K100 KEYBOARD PS2 CLASSIC KEYBOARD KEYB. WiredPS/2 - English - PC""","""PC""",1,1,1,0 	(N),1 	(Y),"""Great Keyboard for the Price""","""I use this keyboard as a keyboard for my test bench (Where I work on computers to repair them) and it works great! They keys are a bit mushy and close to the edge but overall for the price this keyboard is great. The plastic is high quality and so are the key caps and connector. Would buy again if I ever needed anything like it.""",2015-08-31,positive
63,"""US""","""52929769""","""R37IANVKK3ZZUU""","""B004VDR37K""","""116577070""","""NETGEAR N150 Wi-Fi USB Micro Adapter""","""PC""",0,0,0,0 	(N),0 	(N),"""Buggy with Window 8. PC fails to recognize the ...""","""Buggy with Window 8. PC fails to recognize the unit. Also, software from Netgear took a long time to install.<br />I'm back to using my old 2Wire/Panda model.""",2015-08-31,negaitve
64,"""US""","""45421873""","""R3Q8L27DJ77DGL""","""B00KV9R3FA""","""844121897""","""GPRS GSM 3G 4G LTE TS9 plug 35dBi antenna 2M cable 791-2690MHz E5776 E392 E398""","""PC""",0,0,0,0 	(N),1 	(Y),"""No appreciable increase in signal strength""","""No appreciable increase in signal strength""",2015-08-31,negaitve
65,"""US""","""19280847""","""RAYGOWHX4H47""","""B001J226JQ""","""210607495""","""Generic USB to 9-pin Serial Port Adapter""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""perfect""",2015-08-31,positive
66,"""US""","""24454438""","""R3VIKSIT708SMI""","""B00FGI3CBU""","""279475761""","""Kindle Fire HDX 7"" Screen Protector, ArmorSuit MilitaryShield - Lifetime Replacements - Anti-Bubble Ultra HD Premium Screen Protector For Kindle Fire HDX 7"" - Clear""","""PC""",1,0,0,0 	(N),1 	(Y),"""Really idiot proof!""","""I was hesitant to try putting a screen protector on my kindle fire after always ending up with bubbles with my phone screen protectors (generic brand protector), but this worked great! I did read the instructions and watch the video and it was so easy! Any small bubbles really did disappear after letting it set for 24 hrs! Absolutely recommend!""",2015-08-31,positive
67,"""US""","""491750""","""R1R2XGJQRCM3R9""","""B00PYVBGEO""","""781923386""","""2in1 R5 Variation""","""PC""",0,0,1,0 	(N),1 	(Y),"""The item was defective. The bottom cover was too ...""","""The item was defective. The bottom cover was too big and the shipping it back cost almost as much as the item itself. It was not worth returning. Won't buy from here again.""",2015-08-31,negaitve
68,"""US""","""38953775""","""R16E0GPRBWUMX""","""B00KDRQEYQ""","""479473290""","""Certified Refurbished Kindle E-reader, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers (Previous Generation - 7th)""","""PC""",0,0,0,0 	(N),1 	(Y),"""I am having some problems with this Kindle. It's ...""","""I am having some problems with this Kindle. It's freezing up ever so often and I just have to turn it completely off, wait a while before turning it back on and then it will work for a while longer. May have to send it back....""",2015-08-31,negaitve
69,"""US""","""48881148""","""R1F74AJQ55TVFG""","""B005EIGUD4""","""60016101""","""Sabrent USB 3.0 To 2.5-Inch SATA Hard Drive Enclosure Case (for 9.5mm, 12.5mm 2.5-Inch SATA-I, SATA-II, HDD and SSD) Black (EC-TB4P)""","""PC""",1,0,0,0 	(N),1 	(Y),"""Four Stars""","""good product""",2015-08-31,positive
70,"""US""","""18659741""","""R5RDOEHUT8YFY""","""B008POIBCM""","""71378727""","""Wired Infrared Sensor Bar for Wii""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Delivered as promised. Thanks.""",2015-08-31,positive
71,"""US""","""44080268""","""R2RUAQ0M6MA30T""","""B005WUUFBW""","""708772551""","""ASUS M5A78L-M LX PLUS AM3+ AMD 760G Micro ATX AMD Motherboard""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Exactly what i needed. Thanks!""",2015-08-31,positive
72,"""US""","""24762271""","""R2T3D9S8RDSSPZ""","""B00762YNMG""","""128033544""","""Panda Ultra 150Mbps Wireless N USB Adapter - Windows XP/Vista/7/8/8.1/10, Mac OS X 10.4-10.10, Mint, Ubuntu, Fedora, openSUSE, BackTrack5 R3, Kali Linux and Raspberry Pi 1/Pi 2""","""PC""",1,0,0,0 	(N),1 	(Y),"""Small and Efficient""","""I received the item quickly. I installed it using the cd provided and it works great. It is so small that I forget that it's there.<br /><br />I recommend these for anyone looking for wireless USB adapter.""",2015-08-31,positive
73,"""US""","""45973708""","""RA96EYNTG0TVH""","""B00H6YV44O""","""759421531""","""Large ""Bitcoin Accepted Here"" Decal Sticker Vinyl UV Protection""","""PC""",1,0,0,0 	(N),1 	(Y),"""Great sticker. I put it on my Lunch pail ...""","""Great sticker. I put it on my Lunch pail at work, so when I'm with a Patient in back of an ambulance it gives a great conversation piece as I educate people about Bitcoin""",2015-08-31,positive
74,"""US""","""17132043""","""R74UR42LRX4CT""","""B00TKLH0VC""","""735679692""","""Meffort Inc 11.6 Inch Neoprene Laptop Bag with Extra Side Pocket, Soft Carrying Handle & Removable Shoulder Strap for 10"" to 11.6"" Size Ultrabook Chromebook""","""PC""",1,0,0,0 	(N),1 	(Y),"""Excellent product and then some!""","""Fits my RCA Maven Pro 11.6&#34; with keyboard and has room in the front pocket for all my attachments (cords, headphones, etc.) Beautiful print, seems to be well constructed.""",2015-08-31,positive
75,"""US""","""35237777""","""R36QB084FK8JP5""","""B003MVZ60S""","""26704042""","""WD 1TB My Book AV DVR Expander External Hard Drive - USB 2.0 - WDBABT0010HBK-NESN""","""PC""",1,1,1,0 	(N),1 	(Y),"""Five Stars""","""Excellent quick service and a good product !""",2015-08-31,positive
76,"""US""","""25299181""","""R38YHPDUNBRC03""","""B00CEFEZBE""","""866771171""","""Sonnics 1TB - 1000GB - Pink - Portable External Hard Drive Storage - USB 2.0""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Awesome!!""",2015-08-31,positive
77,"""US""","""42813748""","""R20T2PX6DXVYB""","""B005C31GIA""","""72956803""","""Cooler Master R4 Series Silent Case Fan""","""PC""",0,0,0,0 	(N),1 	(Y),"""Fool me twice....""","""I bought several of these in Oct,2013 and last March one began to fail. I quickly ordered a new one and not five months later it has begun to fail. Last time it wouldn't hold a higher RPM and quite rotating soon after that. I'm ordering another option quickly anticipating the same time line.""",2015-08-31,negaitve
78,"""US""","""4601519""","""R1VCJHYX83CPRO""","""B00U6DP6A0""","""139581258""","""Mosiso MacBook Air 13 Case, Soft-Touch Plastic Hard Shell Snap On Cover for MacBook Air 13.3"" (A1466 & A1369), Yellow-1""","""PC""",0,0,0,0 	(N),1 	(Y),"""meh""","""on the corner it says Mosiso in ugly letters. It makes it seam cheap. Was excited about this purchase and now I don't think I'll ever use it.""",2015-08-31,negaitve
79,"""US""","""24268096""","""R33GKKCXZ2WWH""","""B00GWHRD82""","""659187596""","""Zitrades CP2102 Module STC Download Cable USB 2.0 to TTL 6PIN Serial Converter For STC""","""PC""",1,0,0,0 	(N),1 	(Y),"""Works as expected""","""The 3.3VDC and 5.0VDC outputs work well. I could not get it to work with the ESP8266 module that I bought on eBay. I am not sure which is at fault.""",2015-08-31,positive
80,"""US""","""15370970""","""R1DV2UXC6I18PY""","""B00WDYQ7YY""","""535876328""","""BAKTH Optical Gaming KEYBOARD""","""PC""",1,1,1,0 	(N),1 	(Y),"""Great Keyboard and Mouse!""","""Great Keyboard for the price! Love the different color options and the fact that the shortcut buttons still work with my iMac! The mouse is smooth and definitely a positive experience for a gamer.""",2015-08-31,positive
81,"""US""","""10045830""","""R9ACRH3UKFJ2M""","""B00IVPU7AO""","""90844071""","""Samsung EVO 64GB 48/MB/s Micro SDXC Memory Card with Adapter up to (MB-MP64DA/AM)""","""PC""",1,0,0,0 	(N),1 	(Y),"""Great for smartphones.""","""Great price for this amount of digital storage.""",2015-08-31,positive
82,"""US""","""45650534""","""R19G9Q4KXGMYM7""","""B00FXLIF7Q""","""841396428""","""Fintie Folio Case for Kindle Fire HDX 8.9 - Slim Fit Leather Cover (will fit Amazon Kindle Fire HDX 8.9&quot; Tablet 2014 4th Generation and 2013 3rd Generation) - Violet""","""PC""",1,0,0,0 	(N),1 	(Y),"""Great cover""","""Love the purple cover. It keeps my kindle safe for taking pictures. I have another cover but have to move the kindle up to take photos. This cover has opening for taking pictures. I use this cover when traveling because it is sturdy and fits in my purse. I am glad I purchased this cover and will purchase again the future.""",2015-08-31,positive
83,"""US""","""28806697""","""R1NURIG1W4AKUK""","""B00O3MI9ZE""","""36360261""","""roocase iPad Air 2 Case - KidArmor Kid Proof EVA Series iPad Air 2 (2014) Shock Proof Convertible Handle with Kickstand Kids Friendly Protective Cover Case for Apple iPad Air 2 (2014), Magenta""","""PC""",1,0,0,0 	(N),1 	(Y),"""Best case ever!""","""I bought this for my 1 year old since her dad think it would be cool to give a 15 months old a ipad air. This case is life! My daughter has thrown her ipad quite a few times but this case has it well protected & cushioned inside. I absolutely love it. Got the pink which is simple beautiful.""",2015-08-31,positive
84,"""US""","""51179451""","""R2CMRTS4FC7NND""","""B00A1ZTZOG""","""726891101""","""PLUG""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Great product, performs well.""",2015-08-31,positive
85,"""US""","""29211324""","""R1JKWCEC8NNFZG""","""B00TIJMF02""","""433424763""","""Value Solid State Drive""","""PC""",1,0,0,0 	(N),1 	(Y),"""Four Stars""","""nice pfoduct""",2015-08-31,positive
86,"""US""","""37714229""","""R2O88139WBHAWJ""","""B00KGV2HKE""","""821192091""","""WATERFLY 12"" Inch Laptop Sleeves Computer Bag Netbook Notebook Briefcase for MacBook HP EliteBook Dell Latitude ASUS Microsoft Surface Pro""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Great""",2015-08-31,positive
87,"""US""","""43857093""","""R2Y4MG1YLNJCV7""","""B01082HUI4""","""768162224""","""Kingston Digital 128GB microSDXC Class 10 Flash Card with Adapter""","""PC""",0,0,1,0 	(N),1 	(Y),"""lol waste""","""Doesn't work... Came all the way from china.. So I wont bother returning it""",2015-08-31,negaitve
88,"""US""","""38225540""","""R35E8KO046BGE3""","""B00HQODASC""","""223399108""","""HP DisplayPort MALE to DisplayPort Cable MALE 6 Feet (6ft DP TO DP)""","""PC""",1,1,1,0 	(N),1 	(Y),"""Works great at high resolution!""","""Works great, have this connected from my Thinkpad X1 Carbon OneLink Docking Station to an Asus 27&#34; LCD running at 2560x1440. No issues, image quality is perfect.""",2015-08-31,positive
89,"""US""","""42085006""","""RC4H7MT6Z899W""","""B00KPHXJ7O""","""288302192""","""Safewatts 120 Watt AC Adapter Charger for ASUS G60VX, N53SN, N53SV, VX5, CS5111, ET2011ET series Notebook Computer""","""PC""",1,0,0,0 	(N),1 	(Y),""":)""","""Good replacement""",2015-08-31,positive
90,"""US""","""17595803""","""R1NV4ZPOLR8J9N""","""B00C9TEL46""","""455838029""","""Samsung D3 Desktop 2TB USB 3.0 External Hard Drive (STSHX-D201TDB)""","""PC""",1,1,1,0 	(N),1 	(Y),"""Perfect for my needs""","""I am in no way a &#34;techie,&#34; but I needed storage for photos and work documents. This was easy to set up, as the steps are very intuitive. Files are easy to access (it has a Windows-type interface with folders for your files). It was exactly what I was hoping to find.""",2015-08-31,positive
91,"""US""","""51622441""","""R1IRZI951LUFP9""","""B0111MRL4S""","""698991103""","""NETGEAR N600 Dual Band Wi-Fi ADSL (Non-Cable) Modem Router ADSL2+ Gigabit Ethernet (DGND3700)""","""PC""",1,1,2,0 	(N),0 	(N),"""Flawless DSL modem router""","""This NETGEAR DSL Modem Router works perfectly with my AT&T DSL. I understand though that those who have U-Verse, this D7000 will not work, so please be aware. After following the quick setup guide and entering in my AT&T username and password, I was connected without any issue. I couldn't be more pleased with the easy setup and the overall experience.<br /><br />I waited a couple of weeks to make sure I didn't have any issue, and 2 weeks later, it is still running flawlessly. I am so happy with my new DSL modem router. Lastly, I received this DSL modem router as part of NETGEAR Friends and Family program. Had I not received it from NETGEAR, I still would have bought one to use anyways.""",2015-08-31,positive
92,"""US""","""11573173""","""R371G71ZV56NQQ""","""B0030FMQ90""","""56847897""","""2 Pack Black 10 ft Hi Speed USB 2.0 Printer Scanner Cable Type A Male to Type B Male For HP, Canon, Lexmark, Epson, Dell""","""PC""",1,0,0,0 	(N),1 	(Y),"""good product!""","""been using for months with no issues!""",2015-08-31,positive
93,"""US""","""37293106""","""R5YEF148GAVRP""","""B00H9BEC8E""","""324717476""","""EasyAcc 10000mAh Power Bank Brilliant External Battery Pack for iPhone Samsung HTC LG Smartphones Tablets - Black and Orange""","""PC""",1,0,0,0 	(N),1 	(Y),"""Awesome charger.""","""Works great. Badges iPhone 6 Plus at least 2 full times.""",2015-08-31,positive
94,"""US""","""9918269""","""R1XHCJXLSAS61I""","""B00CE58ZYC""","""829179526""","""Samsung SATA 1.5 Gb-s Optical Drive, Black SH-224DB/BEBE""","""PC""",1,0,0,0 	(N),1 	(Y),"""I like them!""","""Excellent drives at a reasonable price.""",2015-08-31,positive
95,"""US""","""15553382""","""R12HS6NXPUZMJR""","""B001AR6MI6""","""31174579""","""StarTech 1ft Micro USB Cable""","""PC""",0,3,4,0 	(N),1 	(Y),"""Nice cable, but wrong style""","""I ordered the Right Angle cable, but received the Left Angle version. Yes, they are both 90-degrees, but one bends the opposite way. The bag was properly marked, &#34;Right Angle,&#34; but I received the &#34;Left Angle&#34; cable. I would say this is a StarTech (manufacturer) problem, but the bag is a zip lock style and was not permanently sealed, so it could have been switched afterward -- maybe a customer put it in the wrong bag and returned it to Amazon.<br /><br />The photo shows the one I got and the bag it came in. Notice the bag is marked Right Angle, but it is clearly the Left Angle version. I need the other one.<br /><br />Not sure what I'll get if I order Right Angle again... Maybe someone at Amazon or StarTech can grab another one, look at the cable in the bag, verify it's the correct one and send it.""",2015-08-31,negaitve
96,"""US""","""466731""","""R2I3UB5QK1RDIR""","""B005O6Z028""","""838770124""","""Thrustmaster Ferrari 458 Italia Gaming Steering Wheel 4460094""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Works greater""",2015-08-31,positive
97,"""US""","""24439106""","""R2SB4XQBVNYZ0M""","""B00HK5IQ6S""","""512172051""","""Genius Professional Colorful LED Backlit USB Wired Gaming/Backlight Keyboards""","""PC""",1,0,0,0 	(N),1 	(Y),"""Seems like a decent keyboard""","""I had to return this (for a reason I can't recall, sorry, but I think it wasn't due to any problems with the keyboard itself). I'm pretty sure it worked fine, although I don't like the way they position the Enter key. Apparently I'm used to Dell keyboards because I've used them for decades and now i'm used to the Enter key being horizontally long and the \ key being above it. But it seems like most keyboards that I see these days have them switched, so when I use them I keep hitting / instead of Enter and it's infuriating.<br /><br />Sooner or later I'll have to adjust since it appears to be the standard for newer keyboards. Gotta start reaching farther out for that Enter key!""",2015-08-31,positive
98,"""US""","""11490310""","""R2YB7JO9L5H8AP""","""B00SGNZM88""","""867561596""","""Demupai 5.9 Feet MHL Micro USB to HDMI 1080P HDTV Adapter Cable for Samsung S3 / S4 / S5""","""PC""",1,2,2,0 	(N),1 	(Y),"""Disappointment""","""Cords don't last very long. Disappointment""",2015-08-31,positive
99,"""US""","""29690412""","""R3M577O1P8NBEJ""","""B00I80STNO""","""284695615""","""Caffeine Molecule Molecular Model - 5"" Black Vinyl Decal Sticker Car Macbook Laptop""","""PC""",1,0,0,0 	(N),1 	(Y),"""Love it""","""Easy to apply. Very satisfied :D""",2015-08-31,positive
